,popularity,runtime,vote_average,vote_count,year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,Canada,France,Germany,India,Italy,Japan,Russia,Spain,United Kingdom,United States of America,label
5442,0.10056570424354147,0.07280701754385965,0.7000000000000001,0.0013596193065941536,0.30000000000001137,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24
5443,0.018748113663143696,0.15789473684210525,0.6900000000000001,0.0006798096532970768,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
5444,0.12446355826600267,0.0780701754385965,0.35000000000000003,0.0033019326017286587,0.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5445,0.05462259899623687,0.09035087719298246,0.61,0.0006798096532970768,0.45000000000000284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
5446,0.17076995337604592,0.08596491228070176,0.6000000000000001,0.004078857919782461,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
5447,0.10440850368050988,0.10614035087719298,0.5599999999999999,0.002719238613188307,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
5448,0.04248460581144438,0.07456140350877193,0.63,0.0013596193065941536,0.30000000000001137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5449,0.007914303506642236,0.07017543859649122,0.45999999999999996,0.00038846265902690104,0.45000000000000284,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5450,0.08082815847942357,0.10964912280701755,0.61,0.0013596193065941536,0.45000000000000284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27
5451,0.05212339540082555,0.08859649122807017,0.38,0.0004855783237836263,0.10000000000000853,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
5452,0.04845063266841844,0.08596491228070176,0.73,0.0011653879770807032,0.4000000000000057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,30
5453,0.14425896966181148,0.08771929824561403,0.49000000000000005,0.004661551908322813,0.45000000000000284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5454,0.2967000594150666,0.07894736842105263,0.5900000000000001,0.03583568029523162,0.5500000000000114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
5455,0.24891768954867963,0.08859649122807017,0.65,0.005147130232106439,0.5500000000000114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
5456,0.024869836175577156,0.052631578947368425,0.78,0.00038846265902690104,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5457,0.005605795749463476,0.09385964912280702,0.5,0.0002913469942701758,0.45000000000000284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5458,0.19230624778835698,0.0736842105263158,0.5,0.008351947169078373,0.5500000000000114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5459,0.0911167580524113,0.11403508771929825,0.48,0.0013596193065941536,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5460,0.03819342294416422,0.07105263157894737,0.6400000000000001,0.0006798096532970768,0.30000000000001137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5461,0.2528750168043499,0.07894736842105263,0.6400000000000001,0.0196173642808585,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5462,0.04200733970881552,0.08508771929824561,0.73,0.001456734971350879,0.5500000000000114,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5463,0.0386089122198926,0.0824561403508772,0.61,0.0006798096532970768,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5464,0.03753182923140049,0.09035087719298246,0.63,0.001456734971350879,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
5465,0.13518910854484334,0.09210526315789473,0.66,0.004273089249295911,0.5500000000000114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
5466,0.27820722645464235,0.06754385964912281,0.48,0.0017480819656210548,0.05000000000001137,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
5467,0.3462394585140777,0.09824561403508772,0.5900000000000001,0.07312809556181413,0.5500000000000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5468,0.375321351069233,0.1280701754385965,0.79,0.19092939691172187,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
5469,0.48951696889591917,0.07280701754385965,0.5599999999999999,0.052151111974361467,0.5500000000000114,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
5470,0.4613825884520556,0.0736842105263158,0.6900000000000001,0.007866368845294746,0.5500000000000114,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5471,0.07601397861167912,0.10526315789473685,0.65,0.0031077012722152083,0.45000000000000284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5472,0.2059887619327181,0.07894736842105263,0.65,0.004952898902592988,0.25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25
5473,0.11200223961054924,0.08421052631578947,0.53,0.0037875109255122853,0.5,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32
5474,0.1771026297121566,0.11403508771929825,0.65,0.007089443527240944,0.5500000000000114,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22
5475,0.051147301478386656,0.09649122807017545,0.63,0.00038846265902690104,0.45000000000000284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
5476,0.005946470880926018,0.09473684210526316,0.5,0.0002913469942701758,0.5500000000000114,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
5477,0.23712704058461737,0.07192982456140351,0.7200000000000001,0.0057298242206467905,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5478,0.05368060267306122,0.07631578947368421,0.58,0.0017480819656210548,0.15000000000000568,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
5479,0.6474188393147123,0.08070175438596491,0.5900000000000001,0.08662717296299893,0.5500000000000114,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5480,0.04663894698991658,0.08070175438596491,0.6200000000000001,0.0012625036418374284,0.4000000000000057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
5481,0.274800324709432,0.10701754385964912,0.6200000000000001,0.013401961736428086,0.5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
5482,0.5377142263156947,0.09473684210526316,0.6000000000000001,0.032533747693502965,0.5500000000000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5483,0.2824116610179146,0.09649122807017545,0.71,0.011848111100320483,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
5484,0.14776309970845047,0.08508771929824561,0.65,0.0015538506361076042,0.45000000000000284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5485,0.05501416980895265,0.07894736842105263,0.45999999999999996,0.0007769253180538021,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
5486,0.4803267131674347,0.0780701754385965,0.44000000000000006,0.02214237156453336,0.5500000000000114,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
5487,0.018871416599303012,0.0,0.44000000000000006,0.00038846265902690104,0.05000000000001137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
5488,0.43509504430005214,0.0868421052631579,0.54,0.03369913567058366,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5489,0.4845907683858892,0.09298245614035087,0.6000000000000001,0.059920365154899485,0.5500000000000114,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
5490,0.4490952176963731,0.08070175438596491,0.68,0.05195688064484801,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5491,0.2951345283171285,0.09298245614035087,0.67,0.021171214916966108,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5492,0.005427685936841317,0.07543859649122807,0.5,0.0002913469942701758,0.4000000000000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5493,0.3917752980242998,0.08596491228070176,0.6200000000000001,0.028163542779450327,0.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29
5494,0.22048074305488313,0.07631578947368421,0.63,0.008643294163348548,0.5500000000000114,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5495,0.4224809884573107,0.09912280701754386,0.6200000000000001,0.025347188501505292,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38
5496,0.40422708940937085,0.09473684210526316,0.65,0.08235408371370302,0.5500000000000114,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23
5497,0.0587273983687207,0.0736842105263158,0.79,0.003010585607458483,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5498,0.12253423587004261,0.08157894736842106,0.67,0.0034961639312421095,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5499,0.02916322535810376,0.07105263157894737,0.51,0.0007769253180538021,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29
5500,0.4904721529670451,0.10263157894736842,0.7400000000000001,0.07740118481111004,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,39
5501,0.20912343446263412,0.0824561403508772,0.51,0.004564436243566087,0.45000000000000284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5502,0.30058743644871894,0.08421052631578947,0.55,0.004078857919782461,0.45000000000000284,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5503,0.07057325535747244,0.08771929824561403,0.48,0.0006798096532970768,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
5504,0.0006776897853571169,0.08421052631578947,0.0,0.0,0.5500000000000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5505,0.44654180894683887,0.0868421052631579,0.6000000000000001,0.0031077012722152083,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14
5506,0.10252370873770535,0.10438596491228071,0.6400000000000001,0.0043702049140526365,0.45000000000000284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
5507,0.5489662836419825,0.09912280701754386,0.52,0.05943478683111586,0.5500000000000114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
5508,0.05299880111838119,0.08070175438596491,0.43,0.0011653879770807032,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5509,0.30920851298714874,0.0912280701754386,0.5700000000000001,0.013499077401184811,0.5500000000000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5510,0.034512336386054616,0.09385964912280702,0.66,0.0008740409828105274,0.5500000000000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5511,0.08380748635857846,0.0824561403508772,0.47000000000000003,0.0020394289598912306,0.45000000000000284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5512,0.799094488108036,0.08070175438596491,0.45999999999999996,0.005244245896863164,0.45000000000000284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5513,0.00011798772215651466,0.07894736842105263,0.0,0.0,0.4000000000000057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5514,0.004117184823980921,0.0,0.8,0.00019423132951345052,0.5500000000000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5515,0.48531293548087356,0.0824561403508772,0.5700000000000001,0.011848111100320483,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
5516,0.20150893911186685,0.0824561403508772,0.43,0.001456734971350879,0.3500000000000085,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5517,0.03674933947183721,0.12105263157894737,0.75,0.00038846265902690104,0.45000000000000284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5518,0.48960231318113395,0.08157894736842106,0.68,0.0050500145673497135,0.5500000000000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
5519,0.3320980809419842,0.07631578947368421,0.52,0.0023307759541614063,0.30000000000001137,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5520,0.009517091246128354,0.07719298245614035,0.35000000000000003,0.00038846265902690104,0.3500000000000085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5521,0.12678806180871818,0.08333333333333333,0.21000000000000002,0.006700980868214043,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36
5522,0.21877972414340183,0.0868421052631579,0.55,0.0009711566475672526,0.30000000000001137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
5523,0.017610206574789344,0.07105263157894737,0.45,0.0002913469942701758,0.5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
5524,0.2701654580989896,0.0868421052631579,0.68,0.006118286879673691,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16
5525,0.2881499861127498,0.08508771929824561,0.6200000000000001,0.033116441682043314,0.5500000000000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
5526,0.014637748359015426,0.1298245614035088,0.65,0.00019423132951345052,0.15000000000000568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
5527,0.08104512952650016,0.07982456140350877,0.58,0.002719238613188307,0.5500000000000114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
5528,0.23827979015735687,0.10263157894736842,0.6000000000000001,0.0020394289598912306,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5529,0.04531746444435228,0.10964912280701755,0.5700000000000001,0.0011653879770807032,0.5500000000000114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5530,0.31788379467970135,0.07719298245614035,0.5900000000000001,0.03117412838690881,0.5500000000000114,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5531,0.030004834337566125,0.0,0.17,0.0002913469942701758,0.3500000000000085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
5532,0.1520662668790011,0.08596491228070176,0.7000000000000001,0.005244245896863164,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5533,0.20987182662293413,0.0780701754385965,0.52,0.0019423132951345051,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
5534,0.35389572342394243,0.08421052631578947,0.65,0.0009711566475672526,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5535,0.25336160960324783,0.07982456140350877,0.52,0.010100029134699427,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14
5536,0.13278046416159292,0.0956140350877193,0.81,0.003399048266485384,0.5500000000000114,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
5537,0.32903205490234966,0.0780701754385965,0.5,0.013790424395454987,0.5500000000000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
5538,0.3039323607929155,0.07982456140350877,0.49000000000000005,0.013013499077401184,0.5500000000000114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5539,0.17069498880119507,0.09210526315789473,0.58,0.004661551908322813,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
5540,0.4133422301324194,0.09298245614035087,0.6200000000000001,0.13120326308633581,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38
5541,0.3627623026770676,0.08947368421052632,0.67,0.010585607458483054,0.5500000000000114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
5542,0.4035172576223553,0.09649122807017545,0.55,0.014276002719238613,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38
5543,0.7914898208888209,0.11666666666666667,0.7000000000000001,0.13683597164222588,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5544,0.03442629009144323,0.07719298245614035,0.6200000000000001,0.0004855783237836263,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5545,0.1130319369647711,0.08508771929824561,0.71,0.004758667573079538,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5546,0.00017730751616890604,0.07456140350877193,0.0,0.0,0.45000000000000284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
5547,0.4249327061313951,0.13596491228070176,0.76,0.008060600174808197,0.5500000000000114,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
5548,0.3078501248047348,0.07982456140350877,0.63,0.015150043702049141,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37
5549,0.18387581694463145,0.10877192982456141,0.67,0.004273089249295911,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
5550,0.1886960641793036,0.12631578947368421,0.6400000000000001,0.006506749538700592,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,31
5551,0.053327993381856544,0.0824561403508772,0.63,0.0013596193065941536,0.5,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24
5552,0.2760423297625959,0.06842105263157895,0.66,0.010391376128969603,0.5500000000000114,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10
5553,0.0207573648432591,0.08333333333333333,0.7000000000000001,0.0007769253180538021,0.30000000000001137,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19
5554,0.011385489255169532,0.09035087719298246,0.5900000000000001,0.0004855783237836263,0.15000000000000568,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
5555,0.03849353196120916,0.08157894736842106,0.78,0.0004855783237836263,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34
5556,0.27967091604654576,0.0736842105263158,0.6400000000000001,0.013693308730698262,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,23
5557,0.05433176653193267,0.1456140350877193,0.61,0.0013596193065941536,0.20000000000000284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21
5558,0.6102147983279941,0.10614035087719298,0.6200000000000001,0.022433718558803536,0.5500000000000114,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
5559,0.03136171821413021,0.07719298245614035,0.67,0.0007769253180538021,0.5500000000000114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5560,0.010138870997399404,0.058771929824561406,0.8500000000000001,0.00019423132951345052,0.3500000000000085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19
5561,0.010614682937706742,0.043859649122807015,0.68,0.00038846265902690104,0.05000000000001137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11
5562,0.4459719778909159,0.08157894736842106,0.6900000000000001,0.007575021851024571,0.3500000000000085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
5563,0.01808145545401881,0.08157894736842106,0.75,0.00019423132951345052,0.45000000000000284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5564,0.036104092549308506,0.08771929824561403,0.6000000000000001,0.0010682723123239778,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15
5565,0.11082441827364554,0.07456140350877193,0.51,0.001456734971350879,0.45000000000000284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7
5566,0.26666714470163666,0.09035087719298246,0.52,0.004467320578809362,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
5567,0.06446000710132646,0.07631578947368421,0.51,0.002622122948431582,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20
5568,0.3874871237687193,0.11140350877192982,0.66,0.08313100903175683,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27
5569,0.6579056061116535,0.12280701754385966,0.77,0.12595901718947267,0.5500000000000114,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5570,0.01441024717098988,0.07280701754385965,0.7000000000000001,0.00038846265902690104,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5571,0.1362911128669146,0.0780701754385965,0.55,0.003981742255025736,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24
5572,0.34224427289451953,0.08859649122807017,0.65,0.08973487423521415,0.5500000000000114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
